devices,date,time_slot,fbt
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-04,21:30-22:00,5.77
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-04,22:00-22:30,6.06
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-04,22:30-23:00,6.39
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-04,23:00-23:30,6.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-04,23:30-00:00,6.31
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,00:00-00:30,6.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,00:30-01:00,6.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,01:00-01:30,6.25
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,01:30-02:00,6.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,02:00-02:30,7.04
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,02:30-03:00,6.96
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,03:00-03:30,6.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,03:30-04:00,6.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,04:00-04:30,6.07
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,04:30-05:00,6.09
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,05:00-05:30,6.13
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,05:30-06:00,6.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,06:00-06:30,6.19
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,06:30-07:00,7.1
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,07:00-07:30,7.87
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,07:30-08:00,7.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,08:00-08:30,7.71
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,08:30-09:00,8.78
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,09:00-09:30,9.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,09:30-10:00,9.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,10:00-10:30,10.07
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,10:30-11:00,10.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,11:00-11:30,10.56
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,11:30-12:00,11.15
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,12:00-12:30,11.73
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,12:30-13:00,12.06
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,13:00-13:30,12.26
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,13:30-14:00,11.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,14:00-14:30,10.37
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,14:30-15:00,10.2
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,15:00-15:30,9.69
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,15:30-16:00,9.32
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,16:00-16:30,8.9
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,16:30-17:00,8.51
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,17:00-17:30,8.52
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,17:30-18:00,8.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,18:00-18:30,8.51
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,18:30-19:00,8.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,19:00-19:30,7.88
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,19:30-20:00,7.2
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,20:00-20:30,6.82
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,20:30-21:00,6.84
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,21:00-21:30,6.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,21:30-22:00,5.83
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,22:00-22:30,5.84
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,22:30-23:00,6.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,23:00-23:30,6.4
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-05,23:30-00:00,6.73
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,00:00-00:30,6.55
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,00:30-01:00,6.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,01:00-01:30,6.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,01:30-02:00,5.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,02:00-02:30,5.98
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,02:30-03:00,5.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,03:00-03:30,5.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,03:30-04:00,4.44
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,04:00-04:30,3.69
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,04:30-05:00,3.19
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,05:00-05:30,2.92
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,05:30-06:00,2.49
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,06:00-06:30,2.14
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,06:30-07:00,2.16
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,07:00-07:30,2.07
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,07:30-08:00,1.77
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,08:00-08:30,1.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,08:30-09:00,1.83
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,09:00-09:30,2.49
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,09:30-10:00,3.08
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,10:00-10:30,4.77
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,10:30-11:00,7.23
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,11:00-11:30,9.94
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,11:30-12:00,11.33
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,12:00-12:30,12.81
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,12:30-13:00,13.5
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,13:00-13:30,13.92
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,13:30-14:00,13.93
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,14:00-14:30,13.37
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,14:30-15:00,12.63
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,15:00-15:30,11.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,15:30-16:00,9.16
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,16:00-16:30,8.05
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,16:30-17:00,6.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,17:00-17:30,6.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,17:30-18:00,5.66
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,18:00-18:30,4.99
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,18:30-19:00,5.07
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,19:00-19:30,5.83
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,19:30-20:00,6.09
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,20:00-20:30,6.27
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,20:30-21:00,6.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,21:00-21:30,6.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,21:30-22:00,6.39
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,22:00-22:30,6.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,22:30-23:00,6.18
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,23:00-23:30,6.08
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-06,23:30-00:00,5.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,00:00-00:30,5.53
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,00:30-01:00,4.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,01:00-01:30,4.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,01:30-02:00,3.54
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,02:00-02:30,3.08
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,02:30-03:00,2.57
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,03:00-03:30,2.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,03:30-04:00,2.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,04:00-04:30,3.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,04:30-05:00,3.14
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,05:00-05:30,2.47
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,05:30-06:00,1.93
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,06:00-06:30,1.67
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,06:30-07:00,1.43
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,07:00-07:30,1.48
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,07:30-08:00,1.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,08:00-08:30,1.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,08:30-09:00,1.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,09:00-09:30,1.35
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,09:30-10:00,2.22
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,10:00-10:30,4.68
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,10:30-11:00,7.21
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,11:00-11:30,7.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,11:30-12:00,7.81
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,12:00-12:30,10.64
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,12:30-13:00,11.93
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,13:00-13:30,12.27
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,13:30-14:00,12.37
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,14:00-14:30,11.94
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,14:30-15:00,11.06
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,15:00-15:30,9.25
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,15:30-16:00,7.17
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,16:00-16:30,5.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,16:30-17:00,4.84
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,17:00-17:30,3.94
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,17:30-18:00,3.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,18:00-18:30,2.72
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,18:30-19:00,2.23
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,19:00-19:30,1.78
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,19:30-20:00,1.43
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,20:00-20:30,1.1
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,20:30-21:00,0.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,21:00-21:30,0.56
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,21:30-22:00,0.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,22:00-22:30,0.09
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,22:30-23:00,-0.14
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,23:00-23:30,-0.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-07,23:30-00:00,-0.55
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,00:00-00:30,-0.79
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,00:30-01:00,-1.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,01:00-01:30,-1.25
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,01:30-02:00,-1.3
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,02:00-02:30,-1.39
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,02:30-03:00,-1.64
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,03:00-03:30,-1.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,03:30-04:00,-2.07
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,04:00-04:30,-2.26
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,04:30-05:00,-2.42
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,05:00-05:30,-2.58
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,05:30-06:00,-2.7
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,06:00-06:30,-2.62
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,06:30-07:00,-2.62
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,07:00-07:30,-2.59
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,07:30-08:00,-2.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,08:00-08:30,-1.97
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,08:30-09:00,-1.34
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,09:00-09:30,-0.26
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,09:30-10:00,0.58
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,10:00-10:30,1.62
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,10:30-11:00,3.4
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,11:00-11:30,5.88
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,11:30-12:00,5.86
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,12:00-12:30,7.36
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,12:30-13:00,7.88
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,13:00-13:30,7.03
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,13:30-14:00,6.95
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,14:00-14:30,6.12
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,14:30-15:00,5.41
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,15:00-15:30,5.02
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,15:30-16:00,4.59
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,16:00-16:30,4.29
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,16:30-17:00,3.8
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,17:00-17:30,3.4
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,17:30-18:00,3.12
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,18:00-18:30,2.15
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,18:30-19:00,1.85
FG3_WUD_FBT_AD_Rosenheim_B15n_Sbg_H_agg1min_2023-01-01_bis_2024-01-01,2023-01-08,19:00-19:30,1.81
