datum,dow,month,week,is_weekend,is_friday,is_sunday,sin_week,cos_week,is_feiertag_by,is_feiertag_at,is_pre_feiertag_by,is_post_feiertag_by,is_pre_feiertag_at,is_post_feiertag_at,is_brueckentag_by,is_brueckentag_at,is_long_weekend_by,is_long_weekend_at,is_ferien_by,is_ferien_at,is_ferien_overlap,is_ferien_start_by,is_ferien_end_by,is_ferien_start_at,is_ferien_end_at,is_pre_ferien_weekend_by,is_pre_ferien_weekend_at,is_oktoberfest,is_messe_mch,is_dosierung
2025-09-28,6,9,39,1,0,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-09-29,0,9,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2025-09-30,1,9,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-01,2,10,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-02,3,10,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-03,4,10,40,0,1,0,-0.992708874098054,0.1205366802553232,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-04,5,10,40,1,0,0,-0.992708874098054,0.1205366802553232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-05,6,10,40,1,0,1,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-10-06,0,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-10-07,1,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08,2,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,3,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10,4,10,41,0,1,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11,5,10,41,1,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-12,6,10,41,1,0,1,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-13,0,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-14,1,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,2,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,3,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,4,10,42,0,1,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-18,5,10,42,1,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-19,6,10,42,1,0,1,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,0,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,1,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,2,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,3,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,4,10,43,0,1,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-25,5,10,43,1,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-10-26,6,10,43,1,0,1,-0.8854560256532101,0.464723172043768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-10-27,0,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025-10-28,1,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-29,2,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-30,3,10,44,0,0,0,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-10-31,4,10,44,0,1,0,-0.822983865893657,0.5680647467311548,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025-11-01,5,11,44,1,0,0,-0.822983865893657,0.5680647467311548,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2025-11-02,6,11,44,1,0,1,-0.822983865893657,0.5680647467311548,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
2025-11-03,0,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-11-04,1,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,2,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-11-06,3,11,45,0,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,4,11,45,0,1,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025-11-08,5,11,45,1,0,0,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,6,11,45,1,0,1,-0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-10,0,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,1,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-12,2,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-13,3,11,46,0,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-14,4,11,46,0,1,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-15,5,11,46,1,0,0,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-16,6,11,46,1,0,1,-0.6631226582407956,0.7485107481711007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-17,0,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-18,1,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-19,2,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2025-11-20,3,11,47,0,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-21,4,11,47,0,1,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-22,5,11,47,1,0,0,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-23,6,11,47,1,0,1,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24,0,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25,1,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26,2,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-27,3,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28,4,11,48,0,1,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,11,48,1,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,6,11,48,1,0,1,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01,0,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-02,1,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-03,2,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04,3,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-05,4,12,49,0,1,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-06,5,12,49,1,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-07,6,12,49,1,0,1,-0.35460488704253595,0.9350162426854147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08,0,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-09,1,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-12-10,2,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-11,3,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-12,4,12,50,0,1,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-13,5,12,50,1,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-14,6,12,50,1,0,1,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-15,0,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-16,1,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-17,2,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18,3,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19,4,12,51,0,1,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-20,5,12,51,1,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-12-21,6,12,51,1,0,1,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-12-22,0,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-12-23,1,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-12-24,2,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
2025-12-25,3,12,52,0,0,0,6.432490598706546e-16,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-26,4,12,52,0,1,0,6.432490598706546e-16,1.0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-27,5,12,52,1,0,0,6.432490598706546e-16,1.0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-28,6,12,52,1,0,1,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-29,0,12,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-30,1,12,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-12-31,2,12,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
